mn,dy,hr,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
4,8,12,-0.187732308,-0.531814468,-0.463991128,-0.203313693,0.575413222,-2.081686749,-1.96537304,-0.878126761,0.226814966,0.794665555,-2.394595481,0.662367737,-0.454982705,0.839222611,0.550645328,-0.739520172,1.165507274,0.160529588,0.989156919,0.589415808,0.009225045,-1.534817049,-0.434933125,0.149362347,0.877148131,1.314959276,-0.11189532,0.23514676,1.277877301,-0.536753218,0.174733181,1.927344168
4,8,18,-0.096330702,-0.559226271,-0.413393768,-0.266830318,0.552163793,-2.124503864,-1.921860408,-0.879878525,0.197538157,0.767566137,-2.378205392,0.637653698,-0.486919842,0.811983943,0.59833607,-0.753404768,1.110630996,0.141604167,1.013484326,0.592676081,0.000509511,-1.503576463,-0.44985426,0.142705295,0.873598555,1.383760919,-0.092849456,0.268733357,1.291312208,-0.558434233,0.162707427,1.938303631
4,9,0,-0.062506971,-0.604284176,-0.379244293,-0.314717291,0.551250902,-2.101090846,-1.929169426,-0.853580887,0.17973116,0.78745126,-2.333858408,0.680411912,-0.486842659,0.821204035,0.674685827,-0.788560146,1.064136672,0.10763553,1.053743345,0.586689326,-0.051341005,-1.488258738,-0.532016792,0.116880643,0.849611901,1.387611952,-0.075181036,0.286103258,1.304793992,-0.541642261,0.139534375,1.950818846
4,9,6,-0.026899137,-0.615490366,-0.27304069,-0.362350688,0.483049588,-2.097465232,-1.961758274,-0.87139178,0.179803635,0.799890248,-2.307540884,0.668273934,-0.570475104,0.811549042,0.774274819,-0.801751237,1.005530795,0.054332516,1.088768842,0.559106729,-0.038432213,-1.409976014,-0.584907112,0.133574871,0.84354689,1.409580508,-0.067767936,0.30661489,1.318776315,-0.539859703,0.144592101,1.947840645
4,9,12,-0.01361246,-0.667989319,-0.233437891,-0.406405895,0.460562956,-2.102928816,-1.966299653,-0.830187222,0.152176486,0.801254524,-2.275199291,0.69644993,-0.497458422,0.78536187,0.831641567,-0.843983667,0.956800396,0.029470738,1.113556315,0.632582475,-0.052662697,-1.357466229,-0.670745548,0.100832013,0.796300814,1.430824902,-0.075020489,0.305327788,1.34803773,-0.535093106,0.1423202,1.94499
4,9,18,0.046984697,-0.702188852,-0.157592567,-0.434919835,0.435336727,-2.11120579,-1.963107312,-0.794478505,0.162641498,0.817317375,-2.317340096,0.678184335,-0.546694574,0.780807343,0.894695521,-0.832650604,0.910145829,0.06049479,1.157277446,0.594754449,-0.044786747,-1.293707496,-0.697151188,0.077008763,0.789395636,1.432089382,-0.094948152,0.28646289,1.316641093,-0.521770339,0.135746474,1.93655781
4,10,0,0.05170346,-0.735450936,-0.164699157,-0.45331512,0.406474508,-2.075491936,-1.932896538,-0.777655964,0.151942156,0.765003288,-2.321908614,0.712964352,-0.514913182,0.812888439,0.959595966,-0.829324034,0.872112097,0.074097785,1.222936792,0.621183388,-0.097383477,-1.261932937,-0.766766131,0.057002797,0.792217334,1.43865866,-0.117312531,0.249280301,1.314114113,-0.545506899,0.168618803,1.923763219
4,10,6,0.121788772,-0.788601994,-0.135846496,-0.48041327,0.349142057,-2.00390387,-1.967080565,-0.745625151,0.113088088,0.784876619,-2.327568556,0.735623831,-0.568844757,0.773382565,1.021228613,-0.837264519,0.831154977,0.06644358,1.263172335,0.551830921,-0.095800941,-1.195542876,-0.82211495,0.079278752,0.806958395,1.41019405,-0.095106514,0.244480677,1.298085431,-0.565333368,0.224247172,1.954070995
4,10,12,0.13051202,-0.834444297,-0.023979522,-0.50633898,0.37209833,-2.014762745,-1.941053786,-0.75355426,0.062410049,0.727514995,-2.264448773,0.79644676,-0.551502039,0.775488386,1.029795468,-0.877248705,0.851011449,0.068631792,1.346955159,0.641688208,-0.115841912,-1.169357803,-0.890887764,0.046235789,0.797161018,1.361940013,-0.14406982,0.229917464,1.263749502,-0.605129957,0.256950724,1.934113237
4,10,18,0.112559722,-0.889186116,0.043449139,-0.551302456,0.307534904,-1.941197625,-1.917309553,-0.7563812,0.00308711,0.725391582,-2.266513201,0.816949137,-0.603085036,0.73859842,0.981436609,-0.878519251,0.875839224,0.071833162,1.42614866,0.646028179,-0.1143706,-1.103909193,-0.91878888,0.084376708,0.79981568,1.347629075,-0.142301065,0.189753331,1.276334967,-0.651345701,0.332286706,1.955157562
4,11,0,0.088583518,-0.953738629,0.145188184,-0.590907891,0.333402543,-1.936491109,-1.850645448,-0.774201049,-0.056025211,0.734287546,-2.206255407,0.923008021,-0.603081287,0.745146011,0.91899943,-0.937904445,0.87658412,0.076488806,1.50309777,0.694912894,-0.136044923,-1.054127953,-0.979590714,0.078783939,0.784490062,1.321894598,-0.15084314,0.127979243,1.234015583,-0.702877928,0.418103662,1.927769202
4,11,6,0.118955276,-1.063597155,0.162137756,-0.619355794,0.297566434,-1.854641008,-1.828382672,-0.758103198,-0.126581694,0.777559922,-2.172758505,0.969714922,-0.638002469,0.734785965,0.932716838,-0.955097138,0.887488993,0.067294304,1.545800295,0.713192374,-0.114019775,-0.973737677,-1.003959577,0.070027709,0.775291743,1.270069052,-0.139757285,0.037476485,1.211182071,-0.760606906,0.486345428,1.950995286
4,11,12,0.050281469,-1.065673235,0.269268002,-0.64046247,0.307955143,-1.818278324,-1.807186992,-0.78176976,-0.12402552,0.815386614,-2.129045586,1.063763459,-0.612626699,0.782549324,0.879649217,-1.014300489,0.93121511,0.079655065,1.584834223,0.743244965,-0.128293842,-0.907771025,-1.096342166,0.050468291,0.756054079,1.206766658,-0.155010656,-0.004179031,1.129865656,-0.808986119,0.508633524,1.934361114
4,11,18,0.05165729,-1.100316174,0.283395841,-0.634067595,0.202462732,-1.751807707,-1.764384313,-0.777853436,-0.152145289,0.853495713,-2.139438407,1.112583624,-0.667803471,0.752389969,0.856677895,-1.005221139,0.972569946,0.044674905,1.649772711,0.761785566,-0.087233144,-0.824819544,-1.113826657,0.044824522,0.746724839,1.160632063,-0.113065288,-0.08149772,1.111486498,-0.884640687,0.567079206,1.925907254
4,12,0,0.036424523,-1.120200104,0.325596653,-0.648778359,0.157572931,-1.687680189,-1.737884637,-0.786100069,-0.191059091,0.917870997,-2.103818782,1.113041303,-0.667462891,0.813487379,0.804685164,-0.960377484,1.027280816,0.011352871,1.681715655,0.768864423,-0.0346345,-0.794306211,-1.191398976,-0.000739202,0.722957734,1.097035981,-0.122660072,-0.100415779,1.083672306,-0.938430435,0.567307887,1.957080156
4,12,6,0.065798748,-1.164247716,0.288732087,-0.651031249,0.057178739,-1.68399202,-1.701511341,-0.766697817,-0.251490141,0.964963951,-2.097076872,1.122132244,-0.676578909,0.849651075,0.800247872,-0.956812675,1.031500898,-0.027686597,1.691247057,0.752532438,0.015083307,-0.707487914,-1.197057245,0.014103451,0.675569463,1.016685112,-0.036385519,-0.124606085,1.091851425,-0.962532549,0.550418016,2.017498766
4,12,12,0.071079885,-1.174609809,0.321008955,-0.678559873,0.03151728,-1.653532865,-1.711218814,-0.784685637,-0.312527138,0.973987174,-2.032196578,1.165292032,-0.637814493,0.908225623,0.771786911,-0.90510884,1.037126304,-0.065599866,1.744669145,0.729550442,0.06796631,-0.675940599,-1.245459638,-0.021267015,0.605283041,0.976337004,-0.014321334,-0.174040097,1.08770898,-0.970849634,0.523373933,2.042819213
4,12,18,0.136142959,-1.194654614,0.314982742,-0.643853609,-0.086451738,-1.602545628,-1.705303749,-0.785096325,-0.395548344,1.024487429,-1.998893481,1.151799841,-0.695405249,0.934734057,0.753583302,-0.868669717,1.057291778,-0.061017875,1.795003019,0.664518371,0.129261331,-0.602391298,-1.262045258,-0.05003694,0.565520452,0.934318743,0.059696504,-0.222469434,1.097633446,-1.013295296,0.511101491,2.057603089
4,13,0,0.143302931,-1.257066126,0.358853682,-0.684869613,-0.141616994,-1.604678053,-1.648116945,-0.787930493,-0.448151883,1.020625366,-1.935347052,1.194501951,-0.669041372,1.018625426,0.735607315,-0.851814483,1.060018748,-0.114188438,1.792384233,0.655833667,0.175756724,-0.556598291,-1.275760273,-0.1618874,0.521634719,0.897204274,0.13808257,-0.20675848,1.100706812,-1.015306283,0.464858304,2.081135457
4,13,6,0.221200092,-1.268727658,0.34427292,-0.702128016,-0.199523698,-1.599878205,-1.613697931,-0.785610004,-0.538117518,1.07132435,-1.865113835,1.171880972,-0.696014557,1.081036067,0.739744244,-0.822282485,1.036684062,-0.125424799,1.847124632,0.603541061,0.213818379,-0.521399642,-1.27940167,-0.212255201,0.47485539,0.832521715,0.199425419,-0.216973165,1.097223597,-1.036687904,0.4539864,2.094596988
4,13,12,0.246487133,-1.261849705,0.359722423,-0.678700119,-0.221573059,-1.599044474,-1.606705869,-0.796709051,-0.571401646,1.101523051,-1.780320096,1.190895823,-0.643408392,1.163063526,0.780479461,-0.835672355,1.014355668,-0.129375899,1.878672316,0.548333735,0.224724377,-0.492564615,-1.328595583,-0.292392331,0.411379887,0.840136407,0.191912071,-0.261445846,1.063277324,-1.030568344,0.427945725,2.087418458
4,13,18,0.344732992,-1.298871121,0.360162614,-0.709503352,-0.285449945,-1.583521981,-1.539215783,-0.822340209,-0.620681798,1.130725343,-1.709362319,1.204226554,-0.670368215,1.214615564,0.759275204,-0.85258905,0.96641836,-0.175279019,1.913644261,0.52345628,0.205497985,-0.429844577,-1.318283002,-0.316701231,0.414390202,0.845204076,0.289431275,-0.271915286,1.007132074,-1.067769383,0.412291004,2.080492485
4,14,0,0.390679816,-1.264167982,0.352625407,-0.684811418,-0.322624097,-1.560432753,-1.511744786,-0.829669732,-0.680368665,1.09162161,-1.650629186,1.227356408,-0.652838647,1.344747418,0.739070407,-0.885572988,0.883151287,-0.236062026,1.938592709,0.534359538,0.215609592,-0.400643561,-1.323395844,-0.439660743,0.350257812,0.874616342,0.337418975,-0.296132272,0.928203024,-1.029341159,0.450715813,2.109069703
4,14,6,0.416046894,-1.232236325,0.355854551,-0.660431093,-0.367636984,-1.570291844,-1.467487383,-0.863389046,-0.726565576,1.107439435,-1.58353163,1.220565043,-0.718240838,1.391659771,0.716354514,-0.924430339,0.878551054,-0.31191616,1.949222243,0.573617602,0.157482162,-0.333176252,-1.325635907,-0.416634729,0.361630889,0.843736004,0.41867193,-0.329292204,0.863644789,-1.021289996,0.486429135,2.111280292
4,14,12,0.441729816,-1.203342094,0.359979853,-0.626407458,-0.276230377,-1.601868806,-1.409852491,-0.875036108,-0.709190103,1.083367516,-1.514831192,1.24475366,-0.720084483,1.468035881,0.692269228,-0.938267443,0.787875939,-0.371080142,1.999419223,0.555873514,0.14899079,-0.365302458,-1.3695016,-0.454913318,0.277619648,0.847043152,0.39901088,-0.382806582,0.746838186,-0.964698339,0.569956563,2.160649145
4,14,18,0.493604299,-1.185331669,0.361543626,-0.645008735,-0.327724624,-1.629839869,-1.356040678,-0.818018246,-0.751854085,0.996429866,-1.493774033,1.204737063,-0.828163043,1.527037153,0.664781225,-0.962810147,0.751221961,-0.417911526,1.982943076,0.589428638,0.094697973,-0.31687772,-1.322073569,-0.423230721,0.272503748,0.852777047,0.477129525,-0.38444099,0.68646236,-0.939605882,0.628241037,2.219166938
4,15,0,0.55264713,-1.178247613,0.347956039,-0.666717045,-0.293487478,-1.63724011,-1.350702153,-0.726715359,-0.779422987,0.917121121,-1.471424298,1.247592626,-0.766575993,1.579961336,0.657136234,-0.956778199,0.719111605,-0.492709822,1.955459494,0.543968458,0.067962919,-0.316874589,-1.33723497,-0.467376546,0.22017482,0.843667332,0.539138529,-0.413192106,0.633872397,-0.906071415,0.66832214,2.266678505
4,15,6,0.581909196,-1.180055301,0.299505792,-0.714186488,-0.294598924,-1.677368805,-1.353867639,-0.645465561,-0.805570428,0.831774593,-1.459840775,1.19811002,-0.781055591,1.601298766,0.608837698,-1.015528884,0.679996547,-0.540299982,1.971555149,0.566896925,0.002443874,-0.251865025,-1.243123488,-0.424849673,0.2260678,0.852531794,0.601611097,-0.365916111,0.604402969,-0.905402577,0.732422574,2.299630457
4,15,12,0.656157858,-1.160569782,0.275424544,-0.735214342,-0.244355949,-1.719995056,-1.338983614,-0.65407625,-0.785792355,0.736759338,-1.371786639,1.235018094,-0.815696184,1.6902723,0.557507584,-1.001620967,0.655180375,-0.615044804,1.946190311,0.534022872,-0.024553579,-0.22634937,-1.201039949,-0.438815407,0.148825636,0.843234406,0.67485362,-0.392688539,0.581748347,-0.878509971,0.750373898,2.319523573
4,15,18,0.709752485,-1.116443088,0.240655891,-0.797448644,-0.23827203,-1.772568925,-1.330693784,-0.600939405,-0.86508646,0.634638859,-1.356789398,1.20373889,-0.865421968,1.68597361,0.529961623,-1.002908264,0.622135501,-0.644439271,1.957989779,0.577579986,-0.053599394,-0.176511178,-1.083984255,-0.389577628,0.104905636,0.872898867,0.740978428,-0.413332371,0.596819499,-0.867077152,0.78077647,2.31628769
4,16,0,0.807272418,-1.139832152,0.227921245,-0.798480292,-0.180330794,-1.805133586,-1.343228762,-0.516570159,-0.899034155,0.50745792,-1.306295518,1.188585241,-0.859591281,1.732332198,0.548607582,-0.970499541,0.638509612,-0.712400568,1.947113158,0.488305825,-0.102188945,-0.141014638,-1.021383874,-0.378178461,0.021102517,0.861751524,0.826560364,-0.416265101,0.561407382,-0.865912286,0.774905292,2.324507832
4,16,6,0.797060589,-1.093059225,0.206933753,-0.849272896,-0.190389112,-1.795218162,-1.349198983,-0.481340375,-0.912601285,0.494941211,-1.349064904,1.12323346,-0.905336476,1.751937004,0.490634836,-0.942323288,0.614656749,-0.736895401,1.968163073,0.459695163,-0.08040816,-0.087043469,-0.948615421,-0.336225393,-0.033261996,0.846983094,0.913454708,-0.382163114,0.561499799,-0.886085462,0.793526218,2.335783468
4,16,12,0.836553063,-1.088838104,0.237993106,-0.898745567,-0.148557754,-1.842432484,-1.316087562,-0.488679144,-0.926712926,0.487540474,-1.318012081,1.171655669,-0.937939624,1.725391471,0.477529985,-0.90021187,0.634203971,-0.708754403,1.944323981,0.478669297,-0.111435547,-0.095234147,-0.926329731,-0.3176378,-0.168600206,0.789497651,0.963980102,-0.350550137,0.513186426,-0.853553903,0.778964896,2.358822895
4,16,18,0.865129656,-1.105439857,0.202085875,-0.93863683,-0.155626089,-1.870747109,-1.285897254,-0.473357768,-0.935752711,0.473130784,-1.332780489,1.101830264,-0.999406805,1.706088335,0.482814202,-0.873312881,0.674912846,-0.722615443,1.957099649,0.451517719,-0.085304855,-0.062127634,-0.811576186,-0.272057446,-0.251414579,0.768885102,1.006537607,-0.329162364,0.484945182,-0.821994133,0.769761301,2.382471912
4,17,0,0.925072732,-1.122577156,0.195923363,-0.934621915,-0.119863217,-1.887960804,-1.313581605,-0.434936753,-0.912663238,0.435362476,-1.271377106,1.0749804,-1.012225672,1.683366875,0.531852458,-0.860434166,0.690084109,-0.747476677,1.949471956,0.399348902,-0.080807083,-0.08624355,-0.785970856,-0.27192607,-0.359436388,0.677750064,1.075141662,-0.315217318,0.439808722,-0.771972245,0.795219853,2.415908245
4,17,6,0.92718331,-1.130577841,0.147708642,-0.957468208,-0.131543515,-1.87050235,-1.359479992,-0.492936396,-0.965937443,0.496484632,-1.303283306,1.014622336,-1.051701785,1.630958216,0.474645998,-0.787053698,0.72087202,-0.721772649,1.936820419,0.425055575,-0.058442535,-0.060386408,-0.685364155,-0.198774825,-0.445400606,0.64412275,1.134199291,-0.291540565,0.414329233,-0.716879078,0.819127492,2.44291544
4,17,12,0.962537647,-1.193357393,0.204506701,-0.986290314,-0.112387035,-1.904357796,-1.346796536,-0.53888888,-0.900187339,0.467181019,-1.211242318,1.027698774,-1.077344787,1.636867296,0.432445903,-0.799061243,0.761522318,-0.724021123,1.902018871,0.476383321,-0.055654196,-0.084630046,-0.650088847,-0.225302353,-0.498513403,0.577007429,1.15896416,-0.280556656,0.374566243,-0.659153625,0.817703792,2.448430419
4,17,18,0.979812479,-1.162468175,0.216814412,-1.012218649,-0.141266981,-1.912748794,-1.396503336,-0.593999903,-0.917215592,0.494937148,-1.147186166,0.989601036,-1.17073317,1.543712669,0.379429466,-0.768839829,0.748071313,-0.709556594,1.902681365,0.509275063,-0.069277418,-0.076530899,-0.551670101,-0.206509938,-0.523468368,0.566414488,1.203711706,-0.269527592,0.383951673,-0.597809787,0.827377955,2.481740518
4,18,0,0.964681751,-1.204218891,0.283366892,-1.040239431,-0.087099577,-1.889404846,-1.36924648,-0.663983407,-0.886679143,0.452083568,-1.082672053,1.00681362,-1.190702669,1.513876491,0.368067198,-0.753422837,0.793218896,-0.736077984,1.868211712,0.51164782,-0.062820661,-0.091828684,-0.537331395,-0.20381265,-0.577805245,0.516876174,1.25790447,-0.281134285,0.30295909,-0.545164509,0.845456704,2.51848036
4,18,6,1.025802329,-1.178950309,0.304439,-1.03486275,-0.12393219,-1.839630782,-1.380463,-0.789937561,-0.848699062,0.403215926,-1.049104086,0.993668615,-1.257830937,1.41724829,0.323333311,-0.741396117,0.758029327,-0.762160183,1.875978832,0.498281295,-0.026249613,-0.039019925,-0.489923802,-0.17457763,-0.614169144,0.501914477,1.332012654,-0.296913255,0.27734756,-0.479176949,0.864762655,2.550963023
4,18,12,0.983924277,-1.218148149,0.383943177,-1.038342698,-0.042989678,-1.819927687,-1.404915225,-0.877313388,-0.826334762,0.298446584,-0.994044529,0.983507189,-1.227993472,1.406438532,0.305716186,-0.761743428,0.742132084,-0.795880919,1.871414555,0.521488841,-0.029676456,-0.01599089,-0.460491762,-0.163049805,-0.655049395,0.463687068,1.35364422,-0.268004716,0.247193882,-0.411095693,0.872651127,2.57680493
4,18,18,0.996649086,-1.125775206,0.478439166,-1.0548311,-0.131426182,-1.833673271,-1.374453262,-0.952209275,-0.807772712,0.20548368,-0.969553789,0.952381616,-1.320100422,1.296294355,0.283077176,-0.752905556,0.702176949,-0.788487631,1.879135731,0.528550706,-0.05199826,0.011094299,-0.437021344,-0.161526193,-0.665084606,0.499912917,1.398776354,-0.238964447,0.241744192,-0.31172325,0.895898028,2.607892251
4,19,0,0.979370561,-1.095055847,0.526583374,-1.090067508,-0.036484495,-1.830331562,-1.339600393,-1.02163021,-0.818408101,0.157239221,-0.892213136,0.927531954,-1.293429317,1.246835216,0.285573505,-0.717256812,0.65437713,-0.823482409,1.868367633,0.556925148,-0.055849376,-0.004785191,-0.444737878,-0.198848506,-0.712706758,0.480873924,1.416105184,-0.262397057,0.204086885,-0.254755355,0.926098302,2.662071871
4,19,6,0.930281893,-1.071396692,0.611681521,-1.087509458,0.013418091,-1.831620522,-1.390698503,-1.070195678,-0.871573258,0.121058987,-0.791660026,0.931941641,-1.331575818,1.119848727,0.257859803,-0.693841038,0.608675792,-0.782191643,1.839292313,0.546237955,-0.039249176,0.010121365,-0.443294133,-0.188080773,-0.760064425,0.504206147,1.457041756,-0.229544379,0.173743521,-0.185024914,0.940947204,2.701163721
4,19,12,0.913060815,-1.047667886,0.714894545,-1.112477916,0.082515207,-1.852779393,-1.367243752,-1.13968434,-0.871258586,0.078537141,-0.647718077,0.930040886,-1.234120676,1.073772695,0.209327651,-0.683417675,0.602149507,-0.841525978,1.818910664,0.54852738,-0.054822412,-0.004636806,-0.483894891,-0.241964561,-0.790536324,0.49977566,1.450079788,-0.224236278,0.102779742,-0.127291731,0.956906596,2.743999005
4,19,18,0.925158802,-0.915670669,0.770523172,-1.178462171,0.068566257,-1.845847603,-1.42587701,-1.177554738,-0.970222219,0.029577362,-0.556968457,0.9012144,-1.233322018,0.965512246,0.237708259,-0.619584721,0.56793131,-0.846112734,1.768046174,0.571276089,-0.037772036,0.015667354,-0.515550073,-0.271996762,-0.784296809,0.557759065,1.477801023,-0.187739945,0.055701311,-0.082745596,0.984882804,2.752397934
4,20,0,0.843621507,-0.846020309,0.801675149,-1.191128368,0.135501837,-1.815319567,-1.449352246,-1.191351767,-1.005721438,0.003190505,-0.455475723,0.90132803,-1.140574502,0.961914765,0.188385716,-0.630940111,0.563496897,-0.899660492,1.732310919,0.599585741,-0.080638947,0.012106594,-0.593363747,-0.266670826,-0.812523614,0.573697873,1.493063366,-0.201354808,0.000323106,-0.031063997,1.010137658,2.790820799
4,20,6,0.843610168,-0.783444883,0.832887652,-1.19635356,0.138461016,-1.792000705,-1.473995553,-1.280462575,-1.08865895,-0.037203668,-0.374323856,0.908447253,-1.120984057,0.852368047,0.204300619,-0.616041725,0.506936048,-0.863537558,1.743965269,0.573846927,-0.049032672,0.01858283,-0.64421934,-0.300355955,-0.760670838,0.615004391,1.534738869,-0.195720584,0.002933403,0.015385852,1.011521751,2.774016386
